Ticker,Date,Close,High,Low,Open
SNDK,2025-05-08,36.65999984741211,37.7599983215332,33.130001068115234,34.970001220703125
SNDK,2025-05-09,37.7400016784668,38.790000915527344,37.279998779296875,37.959999084472656
SNDK,2025-05-12,41.27000045776367,42.2400016784668,40.0,41.13999938964844
SNDK,2025-05-13,42.0,43.79999923706055,41.29999923706055,41.849998474121094
SNDK,2025-05-14,41.93000030517578,43.43000030517578,41.0099983215332,42.0
SNDK,2025-05-15,40.540000915527344,41.862998962402344,39.75,41.16999816894531
SNDK,2025-05-16,40.439998626708984,41.0,39.92499923706055,40.52000045776367
SNDK,2025-05-19,38.779998779296875,39.5,38.529998779296875,39.33000183105469
SNDK,2025-05-20,40.18000030517578,41.111000061035156,38.45000076293945,38.779998779296875
SNDK,2025-05-21,38.599998474121094,40.47999954223633,38.349998474121094,40.040000915527344
SNDK,2025-05-22,37.84000015258789,39.284000396728516,37.77000045776367,38.400001525878906
SNDK,2025-05-23,37.279998779296875,37.56700134277344,35.790000915527344,36.25
SNDK,2025-05-27,38.18000030517578,38.619998931884766,37.5,37.94499969482422
SNDK,2025-05-28,38.58000183105469,38.90999984741211,37.79999923706055,38.400001525878906
SNDK,2025-05-29,38.599998474121094,39.224998474121094,37.685001373291016,39.040000915527344
SNDK,2025-05-30,37.689998626708984,38.45000076293945,36.68000030517578,38.189998626708984
SNDK,2025-06-02,37.33000183105469,37.880001068115234,36.207000732421875,37.540000915527344
SNDK,2025-06-03,38.63999938964844,39.2400016784668,36.869998931884766,37.45000076293945
SNDK,2025-06-04,39.81999969482422,40.27000045776367,38.349998474121094,38.63999938964844
SNDK,2025-06-05,39.119998931884766,40.45000076293945,37.33000183105469,39.375
SNDK,2025-06-06,39.150001525878906,40.154998779296875,38.529998779296875,39.72999954223633
SNDK,2025-06-09,41.81999969482422,42.23500061035156,39.54999923706055,40.27000045776367
SNDK,2025-06-10,41.59000015258789,42.65999984741211,40.75,41.790000915527344
SNDK,2025-06-11,40.22999954223633,43.22999954223633,39.88999938964844,42.380001068115234
SNDK,2025-06-12,41.29999923706055,41.83000183105469,39.439998626708984,39.66999816894531
SNDK,2025-06-13,42.5,42.83000183105469,40.779998779296875,41.0
SNDK,2025-06-16,44.209999084472656,44.849998474121094,42.560001373291016,43.369998931884766
SNDK,2025-06-17,44.09000015258789,44.558998107910156,43.53499984741211,44.22999954223633
SNDK,2025-06-18,46.619998931884766,47.43000030517578,44.86000061035156,45.0
SNDK,2025-06-20,46.58000183105469,48.209999084472656,44.7599983215332,46.97999954223633
SNDK,2025-06-23,46.95000076293945,48.25,45.80400085449219,46.36000061035156
SNDK,2025-06-24,47.34000015258789,48.75,46.709999084472656,47.18000030517578
SNDK,2025-06-25,47.25,48.15999984741211,47.04999923706055,47.34000015258789
SNDK,2025-06-26,47.439998626708984,49.81999969482422,47.06999969482422,49.595001220703125
SNDK,2025-06-27,47.150001525878906,47.7400016784668,46.189998626708984,47.22999954223633
SNDK,2025-06-30,45.349998474121094,47.34000015258789,45.33000183105469,47.22999954223633
SNDK,2025-07-01,44.959999084472656,45.915000915527344,44.29999923706055,45.70000076293945
SNDK,2025-07-02,46.209999084472656,46.2400016784668,44.16999816894531,44.52000045776367
SNDK,2025-07-03,46.40999984741211,47.31999969482422,45.88999938964844,46.095001220703125
SNDK,2025-07-07,45.220001220703125,47.23500061035156,45.09000015258789,47.13999938964844
SNDK,2025-07-08,46.16999816894531,47.25,45.61000061035156,46.119998931884766
SNDK,2025-07-09,46.20000076293945,47.09000015258789,45.98500061035156,46.119998931884766
SNDK,2025-07-10,46.95000076293945,47.75,46.619998931884766,47.369998931884766
SNDK,2025-07-11,46.09000015258789,47.415000915527344,45.82500076293945,46.290000915527344
SNDK,2025-07-14,42.47999954223633,44.849998474121094,41.459999084472656,44.630001068115234
SNDK,2025-07-15,42.720001220703125,43.45000076293945,42.51499938964844,42.79999923706055
SNDK,2025-07-16,41.36000061035156,42.959999084472656,40.29999923706055,42.7599983215332
SNDK,2025-07-17,41.52000045776367,42.2599983215332,41.040000915527344,41.400001525878906
SNDK,2025-07-18,42.189998626708984,42.28499984741211,40.84000015258789,41.540000915527344
SNDK,2025-07-21,41.61000061035156,42.279998779296875,40.54999923706055,41.72800064086914
SNDK,2025-07-22,41.36000061035156,41.97999954223633,40.88999938964844,41.5099983215332
SNDK,2025-07-23,43.0,43.650001525878906,41.060001373291016,41.060001373291016
SNDK,2025-07-24,42.060001373291016,43.5,42.029998779296875,43.08000183105469
SNDK,2025-07-25,42.47999954223633,42.60499954223633,41.5,42.47999954223633
SNDK,2025-07-28,41.88999938964844,43.2400016784668,41.56999969482422,43.08000183105469
SNDK,2025-07-29,42.93000030517578,43.189998626708984,41.676998138427734,42.2599983215332
SNDK,2025-07-30,43.38999938964844,43.470001220703125,42.06999969482422,42.06999969482422
SNDK,2025-07-31,42.91999816894531,44.619998931884766,42.24300003051758,43.72999954223633
SNDK,2025-08-01,41.33000183105469,42.224998474121094,40.099998474121094,42.18000030517578
SNDK,2025-08-04,42.5099983215332,42.540000915527344,41.599998474121094,42.11000061035156
SNDK,2025-08-05,41.93000030517578,43.39500045776367,41.369998931884766,42.529998779296875
SNDK,2025-08-06,42.099998474121094,43.0,41.6150016784668,42.720001220703125
SNDK,2025-08-07,40.689998626708984,42.349998474121094,40.529998779296875,42.0
SNDK,2025-08-08,44.34000015258789,44.849998474121094,41.0,41.40999984741211
SNDK,2025-08-11,43.369998931884766,46.349998474121094,43.16999816894531,45.70000076293945
SNDK,2025-08-12,46.83000183105469,47.86000061035156,45.0,45.209999084472656
SNDK,2025-08-13,47.0099983215332,48.459999084472656,46.79999923706055,47.02000045776367
SNDK,2025-08-14,46.68000030517578,47.263999938964844,46.08000183105469,46.43000030517578
SNDK,2025-08-15,44.540000915527344,46.130001068115234,42.81999969482422,43.060001373291016
SNDK,2025-08-18,45.52000045776367,45.869998931884766,44.25,44.25
SNDK,2025-08-19,44.58000183105469,46.5,44.2599983215332,46.22999954223633
SNDK,2025-08-20,44.400001525878906,45.0,43.20199966430664,44.86000061035156
SNDK,2025-08-21,45.5,45.599998474121094,43.560001373291016,43.869998931884766
SNDK,2025-08-22,46.369998931884766,47.189998626708984,45.630001068115234,46.11000061035156
SNDK,2025-08-25,46.779998779296875,46.880001068115234,46.0099983215332,46.36000061035156
SNDK,2025-08-26,47.349998474121094,48.209999084472656,46.75,46.75
SNDK,2025-08-27,48.439998626708984,49.08000183105469,47.400001525878906,47.400001525878906
SNDK,2025-08-28,50.869998931884766,51.22999954223633,48.560001373291016,48.560001373291016
SNDK,2025-08-29,52.470001220703125,52.939998626708984,50.81999969482422,51.150001525878906
SNDK,2025-09-02,51.06999969482422,51.70000076293945,50.06999969482422,51.0099983215332
SNDK,2025-09-03,53.0099983215332,53.224998474121094,50.650001525878906,51.91999816894531
SNDK,2025-09-04,62.5,62.650001525878906,55.54999923706055,55.66999816894531
SNDK,2025-09-05,68.55000305175781,68.66999816894531,63.7400016784668,65.5199966430664
SNDK,2025-09-08,70.49500274658203,71.0,67.86000061035156,68.6500015258789
SNDK,2025-09-09,70.51000213623047,71.4000015258789,69.56999969482422,70.26000213623047
SNDK,2025-09-10,73.91999816894531,74.48999786376953,72.02999877929688,72.41999816894531
SNDK,2025-09-11,84.30000305175781,85.88999938964844,81.37999725341797,82.30000305175781
SNDK,2025-09-12,86.12999725341797,86.95999908447266,82.27999877929688,85.30999755859375
SNDK,2025-09-15,90.08999633789062,92.05500030517578,85.12000274658203,85.30000305175781
SNDK,2025-09-16,91.55000305175781,93.12999725341797,89.55999755859375,90.30999755859375
SNDK,2025-09-17,93.97000122070312,94.80999755859375,90.22000122070312,90.7750015258789
SNDK,2025-09-18,98.87000274658203,102.93000030517578,96.85800170898438,97.30000305175781
SNDK,2025-09-19,102.20999908447266,102.98999786376953,96.70999908447266,98.0
SNDK,2025-09-22,102.91999816894531,108.80000305175781,101.58999633789062,105.76000213623047
SNDK,2025-09-23,106.4000015258789,110.20999908447266,104.69999694824219,105.0
SNDK,2025-09-24,99.83000183105469,107.72000122070312,96.63099670410156,103.55500030517578
SNDK,2025-09-25,94.29000091552734,100.44999694824219,93.53500366210938,96.26499938964844
SNDK,2025-09-26,97.12000274658203,99.64600372314453,94.38999938964844,96.0
SNDK,2025-09-29,113.5,114.0,103.3479995727539,104.25
SNDK,2025-09-30,112.19999694824219,120.73999786376953,112.11000061035156,114.0999984741211
SNDK,2025-10-01,121.12000274658203,123.8499984741211,112.0,113.05999755859375
SNDK,2025-10-02,124.13999938964844,132.2899932861328,123.26000213623047,128.69000244140625
SNDK,2025-10-03,128.41000366210938,137.0500030517578,126.69999694824219,128.2899932861328
SNDK,2025-10-06,121.16999816894531,134.7899932861328,119.29000091552734,133.60000610351562
SNDK,2025-10-07,120.94999694824219,125.19999694824219,115.68000030517578,125.19999694824219
SNDK,2025-10-08,131.8800048828125,132.27999877929688,120.19999694824219,121.5
SNDK,2025-10-09,129.67999267578125,131.60499572753906,126.12000274658203,127.0
SNDK,2025-10-10,116.91000366210938,132.0,116.16999816894531,131.4600067138672
SNDK,2025-10-13,134.61000061035156,135.91000366210938,124.0479965209961,129.74000549316406
SNDK,2025-10-14,127.29000091552734,130.47999572753906,120.95999908447266,123.58999633789062
SNDK,2025-10-15,144.3000030517578,144.5500030517578,130.5,134.75
SNDK,2025-10-16,144.27000427246094,149.08999633789062,141.6999969482422,146.0
SNDK,2025-10-17,140.16000366210938,150.82000732421875,136.2899932861328,139.22000122070312
SNDK,2025-10-20,148.0399932861328,152.6300048828125,145.5,145.97999572753906
SNDK,2025-10-21,149.2899932861328,150.16000366210938,142.75999450683594,145.8000030517578
SNDK,2025-10-22,146.9499969482422,157.39999389648438,144.82000732421875,149.10000610351562
SNDK,2025-10-23,167.0500030517578,167.9499969482422,146.0,146.9949951171875
SNDK,2025-10-24,186.16000366210938,187.36000061035156,173.5,174.39999389648438
SNDK,2025-10-27,176.49000549316406,191.85000610351562,173.72000122070312,191.5
SNDK,2025-10-28,175.52999877929688,178.82000732421875,164.55999755859375,175.49000549316406
SNDK,2025-10-29,204.36000061035156,205.63999938964844,181.50999450683594,186.6699981689453
SNDK,2025-10-30,195.82000732421875,204.9199981689453,191.08999633789062,192.02000427246094
SNDK,2025-10-31,199.3300018310547,209.77000427246094,189.5800018310547,203.5
SNDK,2025-11-03,207.00999450683594,213.39999389648438,189.10000610351562,210.85000610351562
SNDK,2025-11-04,194.57000732421875,202.97999572753906,185.0,188.13499450683594
SNDK,2025-11-05,216.5,218.94000244140625,201.8699951171875,201.8800048828125
SNDK,2025-11-06,207.69000244140625,226.5,205.17999267578125,212.0
SNDK,2025-11-07,239.47999572753906,240.0,203.39999389648438,208.4199981689453
SNDK,2025-11-10,267.95001220703125,270.9100036621094,247.0,247.0
SNDK,2025-11-11,271.5799865722656,275.8699951171875,255.8699951171875,262.2900085449219
SNDK,2025-11-12,283.1000061035156,284.760009765625,267.04998779296875,271.5799865722656
SNDK,2025-11-13,243.57000732421875,271.8399963378906,234.1300048828125,268.0
SNDK,2025-11-14,254.16000366210938,270.489013671875,235.0500030517578,236.0
SNDK,2025-11-17,265.8800048828125,282.79998779296875,253.0,253.39999389648438
SNDK,2025-11-18,244.92999267578125,260.6319885253906,229.11000061035156,257.1499938964844
SNDK,2025-11-19,245.9600067138672,256.9800109863281,233.78500366210938,251.11000061035156
SNDK,2025-11-20,195.9600067138672,254.60000610351562,192.6199951171875,252.1699981689453
SNDK,2025-11-21,200.27000427246094,205.5,183.0,205.3699951171875
SNDK,2025-11-24,226.9600067138672,228.17999267578125,205.1300048828125,206.0500030517578
SNDK,2025-11-25,220.5,229.06900024414062,209.0,228.39999389648438
SNDK,2025-11-26,215.0399932861328,228.0,205.39999389648438,226.0
SNDK,2025-11-28,223.27999877929688,237.77000427246094,211.72999572753906,225.25
SNDK,2025-12-01,210.1699981689453,215.3000030517578,205.24000549316406,211.83999633789062
SNDK,2025-12-02,205.35000610351562,217.0,192.8000030517578,211.75
SNDK,2025-12-03,194.3800048828125,199.17999267578125,187.6999969482422,196.69500732421875
SNDK,2025-12-04,213.30999755859375,214.99000549316406,189.67999267578125,192.3249969482422
SNDK,2025-12-05,228.47000122070312,229.4499969482422,211.25,212.39999389648438
SNDK,2025-12-08,225.47000122070312,238.86000061035156,215.60000610351562,235.66000366210938
SNDK,2025-12-09,219.4600067138672,224.3300018310547,213.5,222.27000427246094
SNDK,2025-12-10,232.86000061035156,234.1699981689453,215.1999969482422,218.0
SNDK,2025-12-11,241.61000061035156,244.19000244140625,217.6699981689453,230.0
SNDK,2025-12-12,206.17999267578125,236.0,204.8000030517578,232.11000061035156
SNDK,2025-12-15,201.8699951171875,217.0,200.3419952392578,214.44500732421875
SNDK,2025-12-16,209.30999755859375,210.5,199.5,201.1300048828125
SNDK,2025-12-17,206.8300018310547,221.99000549316406,205.52000427246094,215.99000549316406
SNDK,2025-12-18,219.4600067138672,231.0,214.0,222.73500061035156
SNDK,2025-12-19,237.61000061035156,243.7100067138672,221.0,222.2899932861328
SNDK,2025-12-22,241.0500030517578,252.0,226.60000610351562,249.64500427246094
SNDK,2025-12-23,244.89999389648438,245.5,234.0,238.4199981689453
SNDK,2025-12-24,250.0800018310547,261.3699951171875,244.5,244.89999389648438
SNDK,2025-12-26,250.0500030517578,261.5,245.10000610351562,259.5950012207031
SNDK,2025-12-29,244.25,250.0,236.00999450683594,241.55499267578125
SNDK,2025-12-30,240.22000122070312,247.47999572753906,236.52000427246094,245.8699951171875
SNDK,2025-12-31,237.3800048828125,241.89999389648438,235.24000549316406,241.4149932861328
SNDK,2026-01-02,275.239990234375,275.79998779296875,244.0,244.35000610351562
SNDK,2026-01-05,274.0799865722656,285.0,266.3299865722656,284.2200012207031
SNDK,2026-01-06,349.6300048828125,352.0,288.5,288.7449951171875
SNDK,2026-01-07,353.55999755859375,354.93499755859375,331.2300109863281,340.8800048828125
SNDK,2026-01-08,334.5400085449219,360.9750061035156,310.7799987792969,360.7300109863281
SNDK,2026-01-09,377.4100036621094,384.0,334.5400085449219,341.6000061035156
SNDK,2026-01-12,389.2699890136719,395.1600036621094,373.9700012207031,373.9700012207031
SNDK,2026-01-13,389.80999755859375,398.0,379.4100036621094,393.20001220703125
SNDK,2026-01-14,387.80999755859375,401.20001220703125,377.0,390.0
SNDK,2026-01-15,409.239990234375,423.3500061035156,398.614990234375,398.8299865722656
SNDK,2026-01-16,413.6199951171875,432.0199890136719,399.70001220703125,425.5899963378906
SNDK,2026-01-20,453.1199951171875,457.3699951171875,412.1650085449219,412.1650085449219
SNDK,2026-01-21,501.2900085449219,501.95001220703125,448.5299987792969,463.04998779296875
SNDK,2026-01-22,503.44000244140625,509.4989929199219,467.55999755859375,501.2900085449219
SNDK,2026-01-23,473.8299865722656,506.29998779296875,463.010009765625,503.44000244140625
SNDK,2026-01-26,470.79998779296875,494.70001220703125,454.3299865722656,476.4849853515625
SNDK,2026-01-27,481.42999267578125,503.0,471.1499938964844,481.0050048828125
SNDK,2026-01-28,527.6300048828125,531.4630126953125,499.1499938964844,500.1000061035156
SNDK,2026-01-29,539.2999877929688,546.75,507.239990234375,535.8499755859375
SNDK,2026-01-30,576.25,676.6900024414062,533.0,651.22998046875
SNDK,2026-02-02,665.239990234375,674.0,584.0999755859375,588.8099975585938
SNDK,2026-02-03,695.510009765625,725.0,646.2000122070312,694.0599975585938
SNDK,2026-02-04,584.5499877929688,662.7899780273438,582.0,654.0
SNDK,2026-02-05,576.2000122070312,619.4099731445312,562.0999755859375,563.75
SNDK,2026-02-06,597.9500122070312,615.3599853515625,575.5,614.5
SNDK,2026-02-09,583.4000244140625,603.97998046875,551.510009765625,592.1649780273438
SNDK,2026-02-10,541.6400146484375,582.280029296875,540.1400146484375,573.8800048828125
SNDK,2026-02-11,599.3400268554688,612.7999877929688,575.0,578.5
SNDK,2026-02-12,630.2899780273438,668.0,615.6199951171875,640.5499877929688
SNDK,2026-02-13,626.5599975585938,661.5,586.3699951171875,610.5250244140625
SNDK,2026-02-17,590.5900268554688,628.6500244140625,588.9450073242188,612.0
SNDK,2026-02-18,600.4000244140625,616.97998046875,574.5,582.489990234375
SNDK,2026-02-19,621.0900268554688,634.47998046875,590.0999755859375,597.3300170898438
SNDK,2026-02-20,649.969970703125,650.2899780273438,615.6500244140625,616.0
